PLAYER_NAME,TEAM_ABBREVIATION,AGE,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
DeMar DeRozan,SAS,30.0,3.6,5.2,0.687,1.5,3.1,0.487,1.4,3.3,0.431,1.4,3.0,0.462,0.3,0.8,0.396,0.0,0.3,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarre Carroll,HOU,33.0,0.4,0.6,0.615,0.2,0.6,0.364,0.1,0.2,0.667,0.0,0.0,0.0,0.3,0.6,0.5,0.0,0.7,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Wade,CLE,23.0,0.6,0.8,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deandre Ayton,PHX,21.0,5.6,8.6,0.658,1.1,2.3,0.478,1.2,2.7,0.439,0.5,1.8,0.302,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejounte Murray,SAS,23.0,1.9,3.4,0.551,0.4,1.1,0.359,0.7,1.4,0.531,0.8,1.7,0.444,0.4,0.9,0.42,0.3,0.8,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delon Wright,DAL,28.0,1.7,2.8,0.601,0.3,0.9,0.283,0.1,0.2,0.364,0.0,0.1,0.5,0.3,0.8,0.347,0.4,1.0,0.424,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Dennis Schroder,OKC,26.0,2.5,4.2,0.608,0.4,1.0,0.413,0.9,2.0,0.432,1.1,2.4,0.454,0.8,1.8,0.473,1.3,3.5,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Dennis Smith Jr.,NYK,22.0,1.1,2.3,0.494,0.2,0.6,0.3,0.1,0.4,0.308,0.1,0.8,0.179,0.2,1.2,0.19,0.3,0.9,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denzel Valentine,CHI,26.0,0.2,0.4,0.5,0.4,0.9,0.452,0.5,0.9,0.5,0.3,0.5,0.733,0.5,1.3,0.386,0.8,2.5,0.33,0.1,0.4,0.167,0.0,0.0,0.0,0.0,0.1,0.0
Deonte Burton,OKC,26.0,0.8,1.4,0.578,0.0,0.2,0.143,0.0,0.1,0.0,0.0,0.2,0.25,0.1,0.6,0.188,0.2,0.8,0.296,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Derrick Favors,NOP,28.0,3.7,5.3,0.7,0.2,0.6,0.345,0.2,0.3,0.467,0.1,0.4,0.294,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,MIA,23.0,2.5,3.5,0.716,0.1,0.3,0.286,0.0,0.1,0.25,0.0,0.0,0.0,0.5,1.7,0.274,0.2,0.7,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Derrick Rose,DET,31.0,3.7,6.1,0.608,1.0,2.2,0.464,1.0,2.0,0.485,0.6,1.5,0.405,0.5,1.0,0.49,0.6,2.2,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Walton Jr.,DET,25.0,0.1,0.1,0.667,0.0,0.0,0.0,0.1,0.1,0.667,0.2,0.4,0.444,0.1,0.4,0.2,0.3,0.6,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick White,SAS,25.0,1.5,2.6,0.57,0.6,1.0,0.565,0.2,0.7,0.366,0.2,0.6,0.417,0.4,0.9,0.4,0.6,1.7,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Devin Booker,PHX,23.0,3.4,4.9,0.69,0.7,1.6,0.43,1.5,3.3,0.473,0.9,2.0,0.448,0.7,1.9,0.371,1.5,4.1,0.359,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
Devon Hall,OKC,24.0,0.2,0.4,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,,,,,,,0.0,0.0,0.0
Devonte' Graham,CHA,25.0,1.2,2.7,0.45,0.3,1.0,0.344,0.3,1.0,0.361,0.4,1.1,0.373,0.7,1.7,0.382,2.7,7.4,0.367,0.2,0.4,0.45,0.0,0.1,0.0,0.0,0.1,0.25
Dewan Hernandez,TOR,23.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,,,,,,0.0,0.0,0.0
Dewayne Dedmon,ATL,30.0,1.4,2.2,0.639,0.2,0.6,0.28,0.1,0.2,0.5,0.1,0.3,0.462,0.1,0.9,0.15,0.4,1.6,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Brooks,MEM,24.0,1.6,3.2,0.493,0.4,1.4,0.309,0.9,2.1,0.419,0.6,1.5,0.406,0.6,1.9,0.328,1.6,4.1,0.39,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Dion Waiters,LAL,28.0,0.3,2.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.333,0.7,1.3,0.5,2.0,4.3,0.462,0.0,0.0,0.0,,,,0.0,0.0,0.0
Domantas Sabonis,IND,24.0,5.4,8.5,0.629,0.6,1.5,0.389,0.2,0.5,0.333,0.7,1.5,0.495,0.3,0.8,0.383,0.2,0.8,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,UTA,23.0,2.8,4.9,0.565,1.3,3.1,0.415,1.2,2.3,0.517,1.0,1.9,0.504,1.1,2.8,0.389,1.6,4.4,0.357,0.0,0.2,0.222,0.0,0.0,0.0,0.0,0.1,0.0
Donta Hall,DET,22.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte DiVincenzo,MIL,23.0,1.9,3.0,0.633,0.0,0.2,0.143,0.1,0.3,0.4,0.2,0.4,0.524,0.2,0.8,0.286,1.1,2.9,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Dorian Finney-Smith,DAL,27.0,1.7,2.5,0.658,0.1,0.3,0.263,0.0,0.0,0.5,0.0,0.1,0.286,1.0,2.5,0.419,0.5,1.7,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug McDermott,IND,28.0,1.6,2.3,0.693,0.1,0.4,0.375,0.0,0.2,0.2,0.1,0.5,0.286,0.7,1.7,0.427,1.3,2.9,0.441,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Dragan Bender,GSW,22.0,1.3,2.3,0.583,0.3,0.8,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.444,0.4,1.5,0.292,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Draymond Green,GSW,30.0,1.3,2.2,0.591,0.3,0.9,0.342,0.3,0.6,0.44,0.2,0.6,0.292,0.1,0.6,0.231,0.7,2.5,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks,SAS,23.0,0.8,1.1,0.733,0.7,0.8,0.8,0.0,0.1,0.0,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Robinson,MIA,26.0,0.6,0.7,0.766,0.1,0.1,0.5,0.0,0.1,0.2,0.0,0.2,0.2,1.5,3.0,0.508,2.1,5.0,0.415,0.2,0.4,0.389,0.0,0.0,1.0,0.0,0.0,0.0
Dusty Hannahs,MEM,26.0,0.5,0.5,1.0,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0
Dwayne Bacon,CHA,24.0,1.1,2.7,0.4,0.3,0.8,0.419,0.1,0.5,0.211,0.2,0.5,0.389,0.1,0.5,0.2,0.4,1.3,0.306,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Dwight Howard,LAL,34.0,2.8,3.7,0.758,0.1,0.3,0.474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,DAL,28.0,3.3,4.3,0.773,0.1,0.4,0.214,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.4,0.286,0.2,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dzanan Musa,BKN,21.0,0.9,1.8,0.5,0.1,0.2,0.286,0.1,0.1,0.5,0.0,0.0,0.0,0.2,0.7,0.25,0.3,1.2,0.205,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore,NOP,31.0,1.2,1.9,0.615,0.6,1.4,0.444,0.2,0.9,0.261,0.1,0.4,0.333,0.7,1.9,0.354,0.6,1.5,0.385,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Davis,UTA,30.0,0.5,1.0,0.462,0.0,0.3,0.143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner,IND,24.0,1.4,2.2,0.607,0.1,0.5,0.167,0.0,0.1,0.0,0.0,0.1,0.5,0.2,0.7,0.333,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,NYK,26.0,2.6,5.0,0.534,0.7,1.6,0.432,0.3,0.8,0.368,0.3,0.8,0.4,0.2,0.5,0.304,0.2,1.0,0.156,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elie Okobo,PHX,22.0,0.7,1.3,0.544,0.0,0.3,0.167,0.1,0.5,0.292,0.0,0.1,0.2,0.2,0.5,0.444,0.2,0.8,0.302,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay,UTA,24.0,1.1,2.0,0.531,0.4,0.8,0.513,0.5,1.1,0.451,0.3,0.5,0.6,0.3,0.8,0.342,0.3,0.8,0.368,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Enes Kanter,BOS,28.0,3.0,5.0,0.605,0.3,0.6,0.424,0.0,0.0,0.5,0.1,0.2,0.333,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe,MIL,30.0,3.3,5.0,0.656,0.4,1.3,0.315,0.4,0.9,0.415,0.3,0.8,0.341,0.4,1.0,0.386,1.0,2.8,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon,HOU,31.0,1.9,3.5,0.534,0.1,0.5,0.222,0.1,0.3,0.333,0.0,0.0,0.0,0.3,1.4,0.188,2.4,7.0,0.345,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0
Eric Mika,SAC,25.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Eric Paschall,GSW,23.0,2.9,4.5,0.657,0.6,1.4,0.41,0.4,0.9,0.429,0.6,1.3,0.467,0.4,1.3,0.316,0.4,1.3,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan Ilyasova,MIL,33.0,1.2,2.1,0.573,0.1,0.4,0.381,0.1,0.3,0.5,0.1,0.2,0.667,0.3,0.9,0.327,0.6,1.4,0.416,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0
Evan Fournier,ORL,27.0,2.2,3.4,0.641,0.5,1.2,0.413,0.5,1.2,0.419,0.5,1.3,0.385,1.3,2.4,0.534,1.7,4.7,0.368,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Turner,MIN,31.0,0.6,1.1,0.524,0.3,0.5,0.556,0.2,0.9,0.167,0.3,0.6,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Jackson,NOP,22.0,0.6,1.4,0.458,0.2,0.4,0.429,0.3,0.6,0.462,0.1,0.3,0.25,0.5,1.3,0.381,0.4,1.2,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Frank Kaminsky,PHX,27.0,1.8,3.2,0.563,0.6,1.1,0.588,0.2,0.5,0.294,0.2,0.3,0.455,0.3,0.9,0.357,0.9,2.7,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Mason,MIL,26.0,0.4,1.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.6,0.0,0.4,1.2,0.333,0.0,0.3,0.0,,,,0.0,0.0,0.0
Frank Ntilikina,NYK,21.0,0.7,1.3,0.534,0.1,0.4,0.4,0.1,0.6,0.242,0.4,0.8,0.463,0.7,1.6,0.443,0.3,1.3,0.227,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Fred VanVleet,TOR,26.0,2.7,5.5,0.485,0.1,0.6,0.185,0.2,0.5,0.348,0.2,0.7,0.25,1.0,2.4,0.417,1.8,4.8,0.373,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Furkan Korkmaz,PHI,22.0,0.8,1.3,0.607,0.3,0.7,0.372,0.2,0.5,0.355,0.2,0.5,0.448,0.8,1.7,0.495,1.2,3.4,0.361,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Vincent,MIA,23.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Temple,BKN,34.0,1.1,2.0,0.545,0.1,0.2,0.417,0.1,0.4,0.333,0.2,0.4,0.476,1.0,3.2,0.318,1.0,3.1,0.331,0.0,0.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0
Garrison Mathews,WAS,23.0,0.1,0.1,1.0,0.1,0.2,0.333,0.0,0.1,0.0,0.2,0.3,0.6,0.4,0.8,0.462,0.7,1.7,0.4,0.1,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0
Gary Clark,ORL,25.0,0.3,0.4,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,0.39,0.3,1.3,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,DEN,25.0,1.9,3.3,0.565,0.2,0.8,0.279,0.2,0.6,0.306,0.3,0.6,0.424,0.9,2.2,0.398,0.5,1.8,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Payton II,WAS,27.0,1.2,2.1,0.579,0.0,0.3,0.0,0.0,0.1,0.333,0.0,0.1,0.5,0.3,1.0,0.28,0.2,0.8,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Trent Jr.,POR,21.0,0.5,1.0,0.56,0.1,0.4,0.368,0.2,0.5,0.458,0.4,0.9,0.467,0.8,2.2,0.364,0.8,1.9,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,MIL,34.0,1.6,2.4,0.675,0.1,0.4,0.238,0.1,0.3,0.353,0.1,0.4,0.368,0.6,1.0,0.558,0.9,2.0,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges Niang,UTA,26.0,0.5,0.7,0.69,0.2,0.4,0.478,0.0,0.2,0.222,0.0,0.1,0.167,0.9,2.0,0.43,0.5,1.2,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giannis Antetokounmpo,MIL,25.0,7.8,11.0,0.711,0.6,1.8,0.356,0.5,1.3,0.425,0.4,1.0,0.407,0.3,0.6,0.457,1.2,4.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Robinson III,PHI,26.0,1.8,2.7,0.656,0.5,1.0,0.435,0.5,1.0,0.45,0.6,1.3,0.468,0.8,2.0,0.39,0.7,1.6,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goga Bitadze,IND,20.0,0.6,0.7,0.778,0.2,0.4,0.529,0.1,0.4,0.316,0.3,0.5,0.632,0.0,0.3,0.167,0.1,0.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goran Dragic,MIA,34.0,1.8,3.0,0.607,0.4,1.1,0.333,0.4,1.2,0.349,0.5,1.1,0.466,0.9,2.0,0.426,1.4,3.9,0.37,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordon Hayward,BOS,30.0,2.5,3.8,0.671,0.8,1.6,0.466,1.0,2.0,0.5,0.6,1.5,0.412,0.8,1.8,0.438,1.1,2.8,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorgui Dieng,MEM,30.0,1.2,1.9,0.63,0.2,0.5,0.414,0.2,0.4,0.458,0.1,0.4,0.4,0.6,1.4,0.39,0.5,1.4,0.342,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Grant Williams,BOS,21.0,0.7,1.1,0.657,0.1,0.3,0.429,0.0,0.2,0.3,0.0,0.1,0.167,0.2,0.7,0.283,0.1,0.6,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grayson Allen,MEM,24.0,1.0,1.4,0.69,0.3,0.9,0.385,0.2,0.6,0.438,0.0,0.0,0.0,0.5,1.3,0.4,0.6,1.7,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamidou Diallo,OKC,21.0,2.0,3.4,0.581,0.2,0.8,0.258,0.1,0.3,0.3,0.1,0.3,0.364,0.2,0.8,0.29,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Barnes,SAC,27.0,2.6,4.4,0.594,0.7,1.9,0.375,0.2,0.7,0.286,0.1,0.3,0.381,0.8,2.0,0.378,0.7,1.8,0.386,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Harry Giles III,SAC,22.0,1.9,2.6,0.724,0.4,0.9,0.441,0.3,0.8,0.367,0.4,0.9,0.472,0.1,0.2,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,POR,30.0,5.2,7.3,0.712,0.8,1.8,0.477,0.4,1.0,0.406,0.3,0.7,0.405,0.1,0.2,0.385,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Ellenson,BKN,23.0,0.2,0.4,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Ian Mahinmi,WAS,33.0,2.1,3.6,0.58,0.4,1.0,0.405,0.1,0.1,0.4,0.0,0.0,0.0,0.1,0.2,0.333,0.1,0.5,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignas Brazdeikis,NYK,21.0,0.6,0.9,0.714,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.9,0.143,0.0,0.0,0.0,,,,0.0,0.0,0.0
Iman Shumpert,BKN,29.0,0.5,0.9,0.583,0.0,0.0,0.0,0.1,0.2,0.333,0.2,0.8,0.3,0.5,1.4,0.389,0.2,1.6,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Bonga,WAS,20.0,1.2,1.9,0.623,0.1,0.2,0.462,0.0,0.1,0.143,0.0,0.0,0.0,0.3,0.5,0.533,0.1,0.4,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Hartenstein,HOU,22.0,1.8,2.3,0.765,0.2,0.5,0.444,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Roby,OKC,22.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Thomas,WAS,31.0,0.5,1.2,0.429,0.4,1.2,0.319,0.6,1.6,0.359,0.9,1.8,0.521,0.4,1.3,0.32,1.5,3.7,0.42,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,WAS,31.0,1.7,3.0,0.581,0.3,1.0,0.351,0.6,1.2,0.493,0.7,1.9,0.386,0.5,1.2,0.378,0.5,1.5,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivica Zubac,LAC,23.0,2.6,4.2,0.62,0.3,0.6,0.486,0.1,0.2,0.545,0.1,0.2,0.583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Barea,DAL,35.0,1.1,2.0,0.558,0.2,0.8,0.227,0.1,0.5,0.231,0.2,0.4,0.4,0.5,1.1,0.448,0.8,2.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.P. Macura,CLE,24.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,
JJ Redick,NOP,35.0,0.5,0.9,0.529,0.1,0.3,0.167,0.2,0.4,0.391,0.6,1.4,0.416,1.4,2.9,0.481,1.9,4.3,0.453,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0
Ja Morant,MEM,20.0,3.8,6.8,0.56,0.9,2.1,0.439,0.8,1.5,0.516,0.2,0.5,0.379,0.3,0.7,0.366,0.7,1.8,0.381,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.1,0.0
JaKarr Sampson,IND,27.0,1.5,2.2,0.714,0.1,0.2,0.5,0.1,0.3,0.333,0.1,0.1,1.0,0.0,0.4,0.1,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMychal Green,LAC,29.0,0.8,1.4,0.564,0.1,0.2,0.385,0.0,0.0,0.0,0.0,0.1,0.5,0.6,1.5,0.418,0.7,2.3,0.317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JaVale McGee,LAL,32.0,2.6,3.8,0.691,0.2,0.5,0.375,0.1,0.2,0.5,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Parker,SAC,25.0,4.2,6.2,0.685,0.5,1.2,0.415,0.2,0.5,0.333,0.2,0.5,0.294,0.5,1.6,0.302,0.5,2.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Jacob Evans,MIN,22.0,0.3,0.8,0.364,0.0,0.3,0.125,0.3,0.8,0.348,0.5,1.3,0.389,0.1,0.6,0.235,0.4,1.0,0.37,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae Crowder,MIA,29.0,1.2,1.9,0.624,0.1,0.2,0.25,0.0,0.2,0.2,0.1,0.3,0.471,0.8,2.4,0.35,1.2,3.8,0.303,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jahlil Okafor,NOP,24.0,2.4,3.7,0.654,0.6,1.1,0.531,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Layman,MIN,26.0,1.9,3.2,0.581,0.2,0.6,0.286,0.2,0.3,0.571,0.2,0.3,0.667,0.5,1.4,0.333,0.7,1.9,0.341,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Poeltl,SAS,24.0,1.8,2.8,0.654,0.3,0.6,0.5,0.2,0.3,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,DAL,23.0,1.1,1.8,0.598,0.6,1.2,0.477,0.4,0.8,0.511,0.3,0.9,0.396,0.4,1.0,0.414,0.4,1.2,0.319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Lecque,PHX,19.0,0.8,1.0,0.75,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.7,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jalen McDaniels,CHA,22.0,1.1,1.9,0.6,0.2,0.7,0.3,0.1,0.4,0.4,0.1,0.1,1.0,0.4,0.9,0.429,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Jamal Murray,DEN,23.0,2.3,3.7,0.614,0.6,1.3,0.444,0.8,1.7,0.447,1.1,2.7,0.432,1.2,2.8,0.418,1.1,3.2,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
James Ennis III,ORL,29.0,1.2,2.1,0.591,0.0,0.1,0.222,0.0,0.1,0.125,0.0,0.1,0.25,0.5,1.2,0.423,0.3,1.1,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Harden,HOU,30.0,4.2,7.0,0.6,1.0,2.5,0.387,0.1,0.4,0.348,0.1,0.2,0.636,0.4,1.3,0.329,3.9,10.9,0.355,0.2,0.5,0.364,0.0,0.0,0.0,0.0,0.0,0.0
James Johnson,MIN,33.0,2.0,3.2,0.618,0.1,0.4,0.364,0.0,0.2,0.143,0.1,0.1,0.5,0.3,0.9,0.321,0.8,1.8,0.414,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Jared Dudley,LAL,34.0,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.2,0.3,0.6,0.2,0.6,0.391,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Harper,PHX,22.0,0.0,0.3,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,,,,,,,0.0,0.0,0.0
Jaren Jackson Jr.,MEM,20.0,2.6,4.2,0.636,0.7,2.0,0.368,0.1,0.4,0.333,0.1,0.1,0.5,0.8,2.0,0.398,1.6,4.1,0.397,0.1,0.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0
Jarred Vanderbilt,MIN,21.0,0.5,0.6,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
