PLAYER_NAME,TEAM_ABBREVIATION,AGE,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
Alexis Ajinca,NOP,29.0,1.3,2.0,0.636,0.3,0.8,0.4,0.2,0.4,0.5,0.5,1.1,0.432,0.1,0.3,0.182,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Crabbe,POR,25.0,0.9,1.5,0.607,0.2,0.5,0.41,0.2,0.4,0.514,0.5,1.1,0.5,1.4,3.4,0.425,0.5,1.3,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alonzo Gee,DEN,30.0,0.2,0.5,0.429,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Amir Johnson,BOS,30.0,2.0,3.0,0.651,0.3,0.7,0.472,0.0,0.1,0.5,0.0,0.1,0.5,0.2,0.5,0.368,0.2,0.4,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anderson Varejao,GSW,34.0,0.1,0.6,0.25,0.1,0.3,0.5,0.1,0.1,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Andre Drummond,DET,23.0,4.1,6.6,0.624,1.5,3.8,0.405,0.3,0.8,0.419,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25
Andre Iguodala,GSW,33.0,1.6,2.1,0.733,0.0,0.1,0.429,0.0,0.1,0.3,0.3,0.6,0.479,0.6,1.5,0.417,0.3,0.9,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Roberson,OKC,25.0,2.1,3.3,0.634,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.5,1.8,0.293,0.1,0.5,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Bogut,CLE,32.0,1.0,1.8,0.542,0.4,1.0,0.407,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Harrison,MEM,22.0,0.7,1.6,0.464,0.1,0.3,0.227,0.0,0.3,0.136,0.1,0.5,0.286,0.4,1.1,0.342,0.3,1.2,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Andrew Nicholson,BKN,27.0,0.6,0.9,0.647,0.2,0.6,0.304,0.1,0.5,0.222,0.1,0.2,0.667,0.1,0.3,0.167,0.1,0.5,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Andrew Wiggins,MIN,22.0,3.9,6.5,0.604,0.6,1.6,0.391,0.6,1.8,0.344,1.6,4.4,0.374,1.1,2.7,0.409,0.7,2.0,0.346,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.1,0.0
Anthony Bennett,BKN,24.0,1.1,1.8,0.61,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.4,0.258,0.2,0.8,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Brown,ORL,24.0,0.5,0.9,0.6,0.0,0.2,0.0,0.0,0.1,0.0,0.4,0.8,0.444,0.4,1.0,0.4,0.4,1.6,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,NOP,24.0,4.8,7.1,0.675,1.4,3.3,0.418,1.3,2.7,0.478,1.8,4.2,0.436,0.6,1.9,0.326,0.3,1.1,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Morrow,CHI,31.0,0.3,0.6,0.593,0.3,0.6,0.5,0.3,0.8,0.4,0.2,0.4,0.412,0.7,2.3,0.315,0.3,0.7,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver,SAC,32.0,0.7,1.0,0.682,0.1,0.3,0.409,0.0,0.2,0.25,0.1,0.2,0.286,0.9,2.1,0.413,0.6,1.5,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archie Goodwin,BKN,22.0,1.9,3.1,0.609,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.3,0.5,0.2,0.3,0.75,0.1,0.6,0.222,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Arinze Onuaku,ORL,29.0,0.0,0.0,0.0,0.3,0.5,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Aron Baynes,DET,30.0,1.2,2.2,0.542,0.3,0.6,0.447,0.2,0.4,0.581,0.2,0.4,0.364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arron Afflalo,SAC,31.0,0.5,0.9,0.5,0.3,0.6,0.514,0.5,1.1,0.462,0.5,1.2,0.425,1.0,2.2,0.43,0.3,0.9,0.377,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Rivers,LAC,24.0,2.1,3.9,0.544,0.4,0.9,0.418,0.2,0.5,0.457,0.1,0.5,0.324,0.6,1.8,0.336,0.9,2.3,0.399,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avery Bradley,BOS,26.0,2.5,4.1,0.601,0.3,0.7,0.35,0.4,0.7,0.556,1.0,2.3,0.437,1.5,3.7,0.39,1.0,2.5,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Toupane,NOP,24.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.7,2.0,0.333,0.3,0.3,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Ben Bentil,DAL,22.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,,,,,,,
Ben McLemore,SAC,24.0,1.1,1.8,0.615,0.1,0.4,0.192,0.1,0.4,0.25,0.5,1.0,0.468,0.8,2.0,0.379,0.5,1.3,0.351,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beno Udrih,DET,34.0,0.7,1.3,0.532,0.3,0.4,0.714,0.7,1.3,0.511,0.6,1.5,0.407,0.2,0.4,0.429,0.2,0.5,0.353,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0
Bismack Biyombo,ORL,24.0,1.8,2.9,0.627,0.3,0.9,0.329,0.1,0.3,0.304,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Griffin,LAC,28.0,4.5,7.2,0.619,0.5,1.4,0.349,0.2,0.7,0.357,1.5,3.6,0.418,0.9,2.1,0.423,0.2,0.8,0.294,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boban Marjanovic,DET,28.0,1.5,2.1,0.7,0.6,1.6,0.367,0.2,0.4,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Brown,HOU,32.0,0.0,0.2,0.2,0.2,0.4,0.429,0.1,0.4,0.333,0.0,0.3,0.0,0.2,0.4,0.556,0.6,1.5,0.4,,,,,,,0.0,0.0,0.0
Bobby Portis,CHI,22.0,1.3,1.8,0.678,0.3,0.7,0.524,0.2,0.6,0.343,0.3,1.0,0.338,0.7,1.4,0.488,0.1,0.4,0.185,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Bojan Bogdanovic,WAS,28.0,2.0,3.5,0.582,0.2,0.6,0.435,0.2,0.7,0.309,0.2,0.5,0.405,1.0,2.5,0.386,0.9,2.6,0.353,0.1,0.2,0.571,0.0,0.0,0.0,0.0,0.0,0.0
Boris Diaw,UTA,35.0,1.2,2.0,0.621,0.2,0.4,0.464,0.2,0.3,0.478,0.1,0.4,0.207,0.3,1.1,0.238,0.1,0.3,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Beal,WAS,24.0,2.8,4.6,0.612,0.5,1.2,0.413,0.5,1.1,0.477,1.1,2.2,0.494,1.4,3.3,0.427,1.9,4.6,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Brandan Wright,MEM,29.0,2.4,3.3,0.72,0.4,0.9,0.385,0.2,0.5,0.385,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bass,LAC,32.0,1.4,2.0,0.679,0.2,0.3,0.5,0.3,0.7,0.471,0.2,0.6,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Ingram,LAL,19.0,1.6,2.9,0.561,0.2,0.8,0.267,0.3,1.0,0.275,0.5,1.3,0.398,0.6,1.8,0.349,0.2,0.8,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Jennings,WAS,27.0,0.7,1.7,0.428,0.1,0.4,0.367,0.2,0.5,0.436,0.3,0.8,0.354,0.6,1.7,0.331,0.5,1.5,0.3,0.0,0.1,0.333,0.0,0.1,0.0,0.0,0.1,0.0
Brandon Knight,PHX,25.0,1.5,2.9,0.506,0.4,1.0,0.345,0.3,0.9,0.34,0.7,1.7,0.424,0.6,1.8,0.326,0.4,1.4,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Rush,MIN,31.0,0.3,0.8,0.378,0.0,0.1,0.4,0.0,0.2,0.286,0.1,0.3,0.333,0.9,2.3,0.396,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Roberts,CHA,31.0,0.2,0.6,0.391,0.1,0.3,0.167,0.1,0.3,0.333,0.3,0.6,0.458,0.3,0.7,0.367,0.2,0.5,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briante Weber,CHA,24.0,0.8,1.2,0.667,0.2,0.6,0.4,0.1,0.1,1.0,0.1,0.6,0.182,0.1,0.3,0.2,0.1,0.4,0.125,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Brice Johnson,LAC,23.0,0.7,1.0,0.667,0.0,1.0,0.0,0.0,0.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Brook Lopez,BKN,29.0,3.1,4.9,0.629,1.6,3.4,0.47,0.7,1.5,0.474,0.2,0.6,0.318,0.9,2.4,0.377,0.9,2.8,0.33,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Bruno Caboclo,TOR,21.0,0.3,0.6,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.4,0.667,0.1,0.5,0.25,0.2,0.3,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0
Bryn Forbes,SAS,23.0,0.0,0.1,0.0,0.1,0.2,0.333,0.1,0.4,0.25,0.3,0.7,0.474,0.6,1.4,0.422,0.2,0.7,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Hield,SAC,24.0,1.2,2.3,0.529,0.1,0.4,0.375,0.3,0.8,0.426,0.4,1.0,0.375,0.9,2.3,0.411,1.0,2.7,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Watson,ORL,33.0,0.4,0.8,0.529,0.1,0.2,0.333,0.1,0.3,0.471,0.3,0.8,0.37,0.4,1.2,0.324,0.3,0.8,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Wilcox,ORL,26.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.4,0.25,0.2,0.5,0.333,0.1,0.3,0.167,0.0,0.0,0.0,,,,0.0,0.0,0.0
CJ McCollum,POR,25.0,2.3,4.2,0.553,0.9,1.7,0.518,1.0,2.1,0.497,1.7,3.7,0.469,1.6,3.8,0.422,1.1,2.4,0.446,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
CJ Miles,IND,30.0,0.8,1.4,0.581,0.1,0.3,0.409,0.1,0.3,0.458,0.3,0.7,0.389,1.3,3.1,0.406,1.0,2.6,0.403,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0
Cameron Payne,CHI,22.0,0.4,1.0,0.344,0.3,0.7,0.429,0.2,0.8,0.318,0.3,1.0,0.345,0.3,1.4,0.233,0.6,1.5,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caris LeVert,BKN,22.0,1.4,2.1,0.65,0.1,0.4,0.32,0.2,0.4,0.545,0.2,0.4,0.48,0.6,2.0,0.33,0.4,1.3,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carmelo Anthony,NYK,33.0,1.5,2.8,0.532,0.5,1.0,0.447,1.4,3.2,0.438,2.1,4.7,0.449,1.8,4.1,0.442,0.9,2.8,0.311,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Chandler Parsons,MEM,28.0,1.1,2.1,0.529,0.0,0.2,0.0,0.3,0.8,0.321,0.1,0.6,0.211,0.4,1.4,0.313,0.3,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Channing Frye,CLE,34.0,0.6,1.0,0.611,0.2,0.5,0.429,0.1,0.3,0.5,0.2,0.5,0.457,1.2,2.8,0.426,0.9,2.0,0.434,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Chasson Randle,NYK,24.0,0.7,1.5,0.486,0.2,0.3,0.5,0.1,0.1,0.667,0.0,0.1,0.0,0.2,0.7,0.294,0.4,1.3,0.333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Cheick Diallo,NOP,20.0,1.1,1.4,0.75,0.3,0.6,0.444,0.4,1.2,0.333,0.4,1.4,0.3,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chinanu Onuaku,HOU,20.0,1.0,1.2,0.833,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Chris Andersen,CLE,38.0,0.6,1.2,0.5,0.1,0.1,1.0,0.0,0.1,0.0,0.1,0.2,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Chris McCullough,WAS,22.0,0.6,1.0,0.563,0.0,0.0,0.0,0.3,0.3,1.0,0.1,0.3,0.5,0.1,0.4,0.2,0.1,0.3,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0
Chris Paul,LAC,32.0,0.7,1.2,0.606,0.4,0.7,0.548,1.0,1.9,0.53,1.9,3.8,0.502,1.0,2.6,0.395,1.1,2.7,0.411,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.1,0.333
Christian Wood,CHA,21.0,0.9,1.3,0.706,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Clint Capela,HOU,23.0,5.2,7.7,0.679,0.3,0.9,0.367,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Zeller,CHA,24.0,3.3,5.1,0.646,0.4,0.9,0.439,0.1,0.2,0.636,0.2,0.6,0.297,0.1,0.3,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Aldrich,MIN,28.0,0.6,1.0,0.59,0.2,0.4,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Brewer,LAL,31.0,1.2,2.0,0.589,0.1,0.5,0.244,0.1,0.2,0.538,0.0,0.1,0.429,0.3,1.1,0.261,0.0,0.3,0.167,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0
Cory Joseph,TOR,25.0,1.5,2.7,0.551,0.5,1.1,0.432,0.3,0.8,0.373,0.7,1.6,0.46,0.4,1.2,0.357,0.3,0.8,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtney Lee,NYK,31.0,1.0,1.8,0.547,0.3,0.6,0.449,0.5,1.0,0.474,0.9,1.7,0.5,1.2,2.9,0.414,0.4,1.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Felicio,CHI,24.0,1.7,2.6,0.653,0.1,0.2,0.308,0.0,0.1,0.333,0.1,0.3,0.4,0.0,0.1,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Angelo Russell,LAL,21.0,1.3,2.7,0.503,0.6,1.2,0.534,0.5,1.4,0.333,0.8,2.0,0.411,1.2,3.2,0.386,1.1,3.2,0.34,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
D.J. Augustin,ORL,29.0,0.6,1.3,0.46,0.2,0.4,0.371,0.1,0.3,0.375,0.3,0.8,0.371,0.7,1.7,0.405,0.7,2.1,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Dahntay Jones,CLE,36.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Damian Jones,GSW,22.0,0.7,0.9,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.167,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Damian Lillard,POR,26.0,3.5,6.3,0.564,0.5,1.6,0.322,0.5,1.1,0.453,1.1,2.3,0.468,1.1,2.9,0.367,2.0,5.2,0.383,0.2,0.6,0.296,0.0,0.1,0.0,0.0,0.0,0.0
Damjan Rudez,ORL,31.0,0.1,0.1,0.75,0.0,0.0,0.0,0.0,0.1,0.333,0.1,0.3,0.364,0.2,0.8,0.303,0.3,0.9,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Ochefu,WAS,23.0,0.6,1.2,0.5,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Danilo Gallinari,DEN,28.0,1.8,2.9,0.616,0.2,0.4,0.5,0.3,0.9,0.298,0.6,1.3,0.432,1.4,3.6,0.397,1.0,2.7,0.38,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Green,SAS,30.0,0.4,0.9,0.508,0.1,0.3,0.435,0.1,0.3,0.227,0.1,0.4,0.417,1.1,2.9,0.395,0.7,1.8,0.361,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Dante Cunningham,NOP,30.0,1.2,1.7,0.681,0.1,0.3,0.316,0.0,0.1,0.375,0.2,0.4,0.4,0.9,2.3,0.4,0.2,0.6,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Exum,UTA,21.0,1.4,2.7,0.543,0.1,0.3,0.471,0.1,0.2,0.5,0.0,0.1,0.333,0.5,1.8,0.287,0.1,0.4,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Danuel House Jr.,WAS,24.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
Dario Saric,PHI,23.0,2.2,4.0,0.55,0.5,0.9,0.521,0.2,0.5,0.385,0.4,1.3,0.301,0.8,2.2,0.341,0.7,2.6,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Arthur,DEN,29.0,0.4,0.8,0.545,0.0,0.1,0.0,0.2,0.4,0.467,0.3,0.8,0.394,0.9,2.0,0.438,0.6,1.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Collison,SAC,29.0,1.9,3.4,0.547,0.2,0.5,0.438,0.4,0.8,0.453,1.1,2.6,0.446,1.0,2.2,0.483,0.4,1.0,0.368,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Darrun Hilliard,DET,24.0,0.3,0.5,0.55,0.1,0.4,0.357,0.1,0.2,0.571,0.4,0.9,0.414,0.4,1.0,0.441,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
David Lee,SAS,34.0,2.5,3.6,0.681,0.4,0.9,0.4,0.2,0.4,0.414,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nwaba,LAL,24.0,2.1,3.2,0.651,0.2,0.4,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David West,GSW,36.0,0.9,1.3,0.637,0.2,0.5,0.484,0.1,0.3,0.316,0.7,1.3,0.539,0.1,0.3,0.353,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Bertans,SAS,24.0,0.4,0.6,0.676,0.0,0.1,0.4,0.0,0.1,0.2,0.1,0.2,0.5,0.6,1.4,0.4,0.6,1.5,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Jordan,LAC,28.0,5.0,6.8,0.726,0.1,0.3,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Liggins,DAL,29.0,0.6,1.2,0.493,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.333,0.3,0.8,0.333,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
DeAndre' Bembry,ATL,22.0,1.1,1.8,0.613,0.0,0.1,0.25,0.1,0.2,0.5,0.1,0.2,0.429,0.1,0.4,0.167,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
DeMar DeRozan,TOR,27.0,3.1,4.9,0.623,1.3,2.9,0.453,1.9,3.8,0.504,2.5,6.1,0.412,0.8,2.4,0.33,0.1,0.7,0.204,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.0
DeMarcus Cousins,NOP,26.0,5.0,9.0,0.563,0.8,2.1,0.372,0.3,0.9,0.297,0.8,2.2,0.353,1.0,2.5,0.424,1.1,3.2,0.339,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.167
DeMarre Carroll,TOR,30.0,1.0,1.6,0.598,0.2,0.7,0.333,0.1,0.3,0.364,0.1,0.3,0.36,1.1,2.6,0.4,0.6,2.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejounte Murray,SAS,20.0,0.7,1.4,0.49,0.5,0.9,0.519,0.1,0.4,0.2,0.0,0.2,0.143,0.2,0.5,0.438,0.1,0.2,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
