PLAYER_NAME,TEAM_ABBREVIATION,AGE,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
Amar'e Stoudemire,MIA,33.0,1.9,3.0,0.622,0.1,0.4,0.333,0.1,0.2,0.455,0.3,0.7,0.471,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Johnson,BOS,29.0,2.4,3.6,0.677,0.5,1.0,0.506,0.1,0.2,0.333,0.0,0.1,0.333,0.1,0.3,0.391,0.0,0.3,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anderson Varejao,GSW,33.0,0.5,1.0,0.5,0.1,0.4,0.389,0.1,0.3,0.25,0.3,0.7,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond,DET,22.0,5.2,9.1,0.577,1.4,3.3,0.424,0.1,0.5,0.233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.25
Andre Iguodala,GSW,32.0,1.4,1.9,0.704,0.0,0.2,0.25,0.2,0.3,0.455,0.2,0.6,0.381,0.6,1.6,0.382,0.3,0.9,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Andre Miller,SAS,40.0,0.9,1.4,0.636,0.2,0.3,0.462,0.2,0.5,0.438,0.2,0.3,0.615,0.0,0.1,0.25,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Andre Roberson,OKC,24.0,1.4,2.3,0.631,0.0,0.1,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.33,0.0,0.2,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Bargnani,BKN,30.0,0.5,1.0,0.478,0.3,0.6,0.444,0.6,0.9,0.675,1.2,2.7,0.443,0.2,0.8,0.306,0.0,0.2,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Bogut,GSW,31.0,2.2,3.0,0.714,0.3,0.7,0.375,0.0,0.2,0.231,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Goudelock,HOU,27.0,0.0,0.0,0.0,0.3,0.6,0.5,0.6,0.6,1.0,0.3,0.4,0.667,0.3,1.1,0.25,0.0,0.3,0.0,,,,,,,0.0,0.0,0.0
Andrew Nicholson,ORL,26.0,0.9,1.5,0.634,0.7,1.4,0.514,0.2,0.5,0.346,0.1,0.2,0.417,0.4,0.9,0.429,0.4,1.3,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,MIN,21.0,3.8,6.0,0.631,0.7,1.7,0.423,0.7,1.6,0.405,1.1,3.3,0.341,0.8,2.2,0.343,0.3,1.2,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Bennett,TOR,23.0,0.3,0.5,0.556,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.1,0.6,0.111,0.0,0.0,0.0,,,,0.0,0.0,0.0
Anthony Brown,LAL,23.0,0.2,0.7,0.368,0.0,0.2,0.143,0.1,0.3,0.444,0.3,0.5,0.538,0.4,1.7,0.224,0.3,1.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,NOP,23.0,4.2,6.3,0.665,1.2,2.9,0.392,1.0,2.4,0.414,1.8,4.3,0.418,0.8,1.9,0.398,0.3,0.8,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Morrow,OKC,30.0,0.2,0.4,0.5,0.2,0.4,0.481,0.2,0.5,0.344,0.2,0.5,0.438,1.1,2.5,0.429,0.3,0.9,0.296,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Anthony Tolliver,DET,31.0,0.3,0.5,0.647,0.0,0.1,0.2,0.0,0.1,0.4,0.1,0.2,0.364,0.8,1.9,0.4,0.6,2.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archie Goodwin,PHX,21.0,2.3,4.5,0.524,0.1,0.4,0.13,0.1,0.1,0.429,0.2,0.5,0.345,0.3,1.1,0.262,0.2,0.8,0.238,0.0,0.0,0.0,0.1,0.2,0.25,0.0,0.0,0.0
Aron Baynes,DET,29.0,1.5,2.6,0.587,0.4,1.0,0.405,0.2,0.5,0.417,0.2,0.5,0.455,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Arron Afflalo,NYK,30.0,1.0,1.8,0.54,0.7,1.5,0.495,0.8,1.8,0.444,0.9,2.1,0.459,1.2,3.0,0.393,0.4,1.1,0.342,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Rivers,LAC,23.0,1.6,2.8,0.585,0.2,0.6,0.4,0.2,0.5,0.333,0.2,0.7,0.356,0.6,1.6,0.39,0.5,1.4,0.323,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avery Bradley,BOS,25.0,2.1,3.1,0.695,0.1,0.3,0.455,0.1,0.4,0.286,1.1,3.0,0.38,1.7,4.6,0.374,0.8,2.0,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Toupane,DEN,23.0,0.4,0.8,0.529,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.333,0.7,2.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben McLemore,SAC,23.0,1.3,2.3,0.591,0.1,0.4,0.214,0.1,0.2,0.583,0.2,0.6,0.31,0.8,2.3,0.37,0.3,0.9,0.333,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Beno Udrih,MEM,33.0,0.5,1.0,0.512,0.0,0.1,0.2,0.4,0.7,0.531,0.7,1.5,0.453,0.3,0.9,0.368,0.1,0.3,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Bismack Biyombo,TOR,23.0,1.6,2.7,0.605,0.1,0.3,0.259,0.1,0.3,0.429,0.1,0.2,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Griffin,LAC,27.0,4.4,6.5,0.686,0.5,1.2,0.463,0.2,0.9,0.267,2.3,6.1,0.382,1.0,2.3,0.415,0.1,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boban Marjanovic,SAS,27.0,1.5,2.1,0.698,0.4,0.8,0.474,0.2,0.5,0.429,0.1,0.2,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Portis,CHI,21.0,1.5,2.7,0.547,0.3,0.9,0.375,0.1,0.5,0.182,0.6,1.5,0.393,0.5,1.2,0.391,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Bojan Bogdanovic,BKN,27.0,1.6,2.9,0.563,0.3,0.9,0.319,0.2,0.6,0.289,0.2,0.6,0.396,1.2,2.9,0.41,0.6,1.6,0.366,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Boris Diaw,SAS,34.0,1.7,2.5,0.663,0.4,0.9,0.469,0.1,0.3,0.304,0.1,0.4,0.296,0.3,0.5,0.463,0.1,0.4,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Beal,WAS,23.0,2.2,3.7,0.598,0.7,1.3,0.522,0.7,1.6,0.442,0.8,2.4,0.346,1.0,2.6,0.404,1.1,2.9,0.377,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandan Wright,MEM,28.0,2.2,2.7,0.813,0.5,1.1,0.462,0.0,0.3,0.0,0.2,0.3,0.667,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branden Dawson,LAC,23.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bass,LAL,31.0,2.1,3.1,0.66,0.1,0.4,0.24,0.3,0.6,0.459,0.2,0.7,0.311,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Brandon Jennings,ORL,26.0,0.6,1.3,0.5,0.2,0.5,0.417,0.1,0.3,0.438,0.2,0.7,0.229,0.8,1.7,0.434,0.4,1.6,0.269,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Brandon Knight,PHX,24.0,2.5,4.4,0.573,0.6,1.3,0.42,0.3,0.8,0.381,0.8,2.4,0.341,1.8,4.9,0.37,1.1,3.3,0.339,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Brandon Rush,GSW,30.0,0.4,0.8,0.492,0.0,0.1,0.375,0.0,0.1,0.333,0.1,0.3,0.389,0.6,1.5,0.385,0.4,0.8,0.483,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Roberts,POR,30.0,0.5,0.7,0.622,0.1,0.3,0.308,0.0,0.2,0.111,0.4,1.0,0.422,0.5,1.0,0.477,0.1,0.4,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briante Weber,MIA,23.0,0.4,0.7,0.6,0.3,1.3,0.222,0.3,1.0,0.286,0.6,0.9,0.667,0.4,1.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,BKN,28.0,3.8,6.3,0.608,1.9,4.0,0.478,1.2,2.7,0.462,0.9,2.1,0.417,0.3,0.8,0.345,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0
Bruno Caboclo,TOR,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,2.3,0.143,0.0,0.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Bryce Cotton,MEM,23.0,0.0,0.1,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.5,0.7,0.75,0.0,0.2,0.0,0.0,0.4,0.0,,,,,,,0.0,0.0,0.0
Bryce Dejean-Jones,NOP,23.0,0.8,1.7,0.455,0.0,0.1,0.0,0.1,0.2,0.5,0.4,0.8,0.444,0.6,1.4,0.444,0.4,1.3,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Watson,ORL,32.0,0.5,0.9,0.5,0.1,0.3,0.273,0.2,0.3,0.545,0.2,0.8,0.286,0.4,1.0,0.375,0.1,0.6,0.143,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
C.J. Wilcox,LAC,25.0,0.4,0.6,0.636,0.0,0.2,0.0,0.1,0.3,0.5,0.4,0.8,0.467,0.3,1.0,0.316,0.2,0.7,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ McCollum,POR,24.0,1.9,4.1,0.474,0.8,1.7,0.459,1.0,2.1,0.463,1.6,3.4,0.454,1.9,4.2,0.461,0.9,2.4,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Miles,IND,29.0,1.0,1.8,0.525,0.2,0.4,0.393,0.2,0.5,0.484,0.3,0.7,0.4,1.1,3.1,0.354,1.3,3.3,0.392,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Bairstow,DET,25.0,0.2,0.7,0.231,0.2,0.6,0.375,0.1,0.2,0.333,0.3,0.6,0.444,0.1,0.3,0.4,0.0,0.2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Payne,OKC,21.0,0.4,0.9,0.462,0.3,0.7,0.421,0.4,0.7,0.514,0.3,0.7,0.462,0.5,1.2,0.394,0.2,0.8,0.267,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Carl Landry,PHI,32.0,2.0,2.9,0.692,0.2,0.5,0.438,0.2,0.4,0.438,1.0,2.3,0.444,0.4,0.7,0.52,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carmelo Anthony,NYK,32.0,2.2,4.4,0.509,0.5,1.1,0.461,1.2,2.8,0.432,2.0,4.5,0.458,1.1,3.2,0.352,0.8,2.2,0.348,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0
Caron Butler,SAC,36.0,0.1,0.1,0.5,0.1,0.2,0.667,0.1,0.3,0.4,0.6,1.0,0.588,0.5,1.5,0.308,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Chandler Parsons,DAL,27.0,2.4,3.7,0.649,0.4,1.0,0.367,0.2,0.5,0.429,0.4,0.9,0.455,1.3,3.2,0.415,0.6,1.4,0.405,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Channing Frye,CLE,33.0,0.4,0.7,0.583,0.1,0.2,0.625,0.1,0.1,0.4,0.2,0.3,0.5,0.9,2.3,0.405,0.5,1.3,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Villanueva,DAL,31.0,0.8,1.4,0.554,0.4,0.8,0.467,0.1,0.2,0.455,0.1,0.3,0.357,0.5,1.8,0.28,0.4,1.4,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Budinger,PHX,28.0,1.0,1.5,0.66,0.1,0.4,0.25,0.1,0.2,0.417,0.0,0.3,0.176,0.3,1.0,0.29,0.1,0.4,0.308,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Chris Andersen,MEM,37.0,1.1,1.8,0.646,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.5,0.1,0.2,0.4,0.1,0.3,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Bosh,MIA,32.0,2.4,3.5,0.676,0.2,0.7,0.297,0.7,1.7,0.438,1.6,3.6,0.453,1.4,3.8,0.368,0.4,1.1,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Copeland,MIL,32.0,0.3,0.4,0.667,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.143,0.3,0.7,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Johnson,UTA,26.0,0.5,0.8,0.623,0.0,0.2,0.083,0.1,0.2,0.308,0.1,0.2,0.545,0.4,1.4,0.261,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Kaman,POR,34.0,0.4,0.8,0.5,0.2,0.2,1.0,0.1,0.3,0.2,0.6,1.2,0.5,0.0,0.2,0.0,0.1,0.2,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0
Chris McCullough,BKN,21.0,0.8,1.4,0.529,0.1,0.4,0.333,0.0,0.3,0.167,0.3,0.9,0.333,0.4,0.9,0.409,0.3,0.7,0.375,0.0,0.0,0.0,,,,0.0,0.1,0.0
Chris Paul,LAC,31.0,1.4,2.3,0.601,0.6,1.3,0.485,1.1,1.9,0.542,2.0,4.5,0.44,0.8,2.1,0.389,1.0,2.6,0.383,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
Christian Wood,PHI,20.0,1.1,2.0,0.533,0.0,0.2,0.0,0.2,0.3,0.5,0.0,0.2,0.0,0.1,0.4,0.333,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Chuck Hayes,LAC,33.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Cleanthony Early,NYK,25.0,0.4,0.8,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.5,0.286,0.0,1.1,0.0,0.3,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cliff Alexander,POR,20.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Clint Capela,HOU,22.0,2.9,4.7,0.615,0.1,0.4,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Zeller,CHA,23.0,2.6,4.2,0.623,0.2,0.6,0.439,0.0,0.2,0.231,0.2,0.7,0.231,0.1,0.2,0.353,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Aldrich,LAC,27.0,2.0,3.1,0.65,0.3,0.7,0.405,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Brewer,HOU,30.0,1.5,2.7,0.536,0.1,0.5,0.25,0.1,0.3,0.458,0.1,0.3,0.185,0.7,2.3,0.31,0.1,0.4,0.212,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.1,0.0
Cory Jefferson,PHX,25.0,1.1,2.0,0.571,0.0,0.5,0.0,0.3,0.5,0.5,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Joseph,TOR,24.0,1.6,2.9,0.552,0.5,1.1,0.429,0.3,0.7,0.431,0.4,1.0,0.385,0.4,1.0,0.366,0.1,0.5,0.19,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0
Coty Clarke,BOS,23.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,,,,
Courtney Lee,CHA,30.0,1.1,1.8,0.601,0.2,0.5,0.405,0.4,0.9,0.392,0.7,1.6,0.444,0.9,2.3,0.405,0.4,0.9,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Felicio,CHI,23.0,1.0,1.6,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.692,0.0,0.2,0.167,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Angelo Russell,LAL,20.0,1.5,2.6,0.563,0.6,1.2,0.489,0.4,1.3,0.35,0.7,1.9,0.348,1.0,2.8,0.351,0.8,2.1,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
D.J. Augustin,DEN,28.0,0.8,1.7,0.486,0.1,0.3,0.238,0.1,0.2,0.533,0.2,0.5,0.467,0.7,1.8,0.409,0.4,1.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333
Dahntay Jones,CLE,35.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.667,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0
Damian Lillard,POR,25.0,3.0,6.1,0.495,0.5,1.2,0.389,0.4,1.1,0.369,1.0,2.2,0.46,1.4,3.9,0.36,1.9,5.0,0.388,0.0,0.2,0.143,0.0,0.1,0.0,0.0,0.1,0.2
Damien Inglis,MIL,21.0,0.5,0.8,0.6,0.0,0.1,0.0,0.1,0.2,0.333,0.0,0.3,0.0,0.1,0.4,0.286,0.1,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Damjan Rudez,MIN,30.0,0.3,0.3,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.36,0.3,0.9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Danilo Gallinari,DEN,27.0,2.3,4.5,0.502,0.1,0.3,0.176,0.2,0.6,0.333,0.5,1.6,0.325,1.5,3.8,0.405,0.8,2.3,0.361,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.333
Danny Green,SAS,29.0,0.7,1.3,0.558,0.1,0.2,0.333,0.1,0.3,0.417,0.2,0.6,0.304,0.9,2.8,0.332,0.6,1.8,0.345,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Dante Cunningham,NOP,29.0,1.1,1.7,0.669,0.0,0.3,0.15,0.1,0.2,0.417,0.2,0.4,0.429,0.8,2.1,0.359,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Arthur,DEN,28.0,0.9,1.6,0.535,0.2,0.5,0.4,0.2,0.5,0.447,0.9,1.9,0.448,0.7,1.7,0.405,0.3,0.7,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Collison,SAC,28.0,2.1,3.5,0.603,0.3,0.7,0.365,0.3,0.6,0.5,1.0,2.1,0.484,0.8,2.0,0.407,0.5,1.4,0.386,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Darrun Hilliard,DET,23.0,0.4,0.8,0.516,0.0,0.3,0.1,0.1,0.2,0.375,0.3,0.7,0.522,0.3,1.0,0.265,0.3,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
David Lee,DAL,33.0,2.5,4.3,0.585,0.5,1.1,0.443,0.1,0.3,0.286,0.1,0.4,0.4,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
David West,SAS,35.0,1.2,1.8,0.662,0.5,1.0,0.5,0.3,0.6,0.511,1.1,2.1,0.497,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Jordan,LAC,27.0,4.5,6.2,0.731,0.1,0.4,0.31,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeJuan Blair,WAS,27.0,0.5,1.1,0.484,0.2,0.6,0.333,0.2,0.6,0.357,0.1,0.3,0.375,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
DeMar DeRozan,TOR,26.0,3.2,5.6,0.582,0.9,2.2,0.418,1.2,2.9,0.425,1.7,4.3,0.389,0.6,2.1,0.311,0.2,0.6,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarcus Cousins,SAC,25.0,5.8,10.4,0.556,1.0,2.9,0.364,0.1,0.5,0.265,0.8,2.4,0.344,0.9,2.6,0.331,0.6,1.7,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarre Carroll,TOR,29.0,1.5,2.8,0.514,0.5,1.6,0.293,0.1,0.6,0.2,0.2,0.5,0.357,1.0,3.0,0.333,0.8,1.8,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
